Roulette,Wheel:,,,74516.626,,,,,
207,137990.17,137218.06,129239.37,,,,,,
208,137990.17,135575.53,123863.03,,,,,,
209,137990.17,136779.25,125001.18,,,,,,
210,137990.17,137303.98,126418.07,,,,,,
211,138247.4,136941.52,123488.89,,,,,,
212,138247.4,137779.48,131091.38,,,,,,
213,138247.4,135073.24,123620.51,,,,,,
214,138247.4,136598.32,127873.09,,,,,,
215,138247.4,137792.12,131746.77,,,,,,
216,138247.4,137417.44,124537.32,,,,,,
217,138247.4,137412.28,127983.84,,,,,,
218,138247.4,137788.06,123224.82,,,,,,
219,138247.4,137581.67,125468.83,,,,,,
220,138247.4,138157.92,131089.57,,,,,,
221,138247.4,138051.69,131673.78,,,,,,
222,138247.4,137713.89,126581.93,,,,,,
223,138623.83,137574.41,128847.68,,,,,,
224,138623.83,137392.23,125411.6,,,,,,
225,138822.47,125277.95,110633.2,,,,,,
226,138925.29,138447.41,133062.78,,,,,,
227,139217,135514.74,126732.44,,,,,,
228,139217,132845.74,123507.2,,,,,,
229,139217,128282.93,116806.78,,,,,,
230,139217,137262.24,126101.38,,,,,,
231,139217,138709.74,125864.31,,,,,,
232,139217,138796.89,127866.64,,,,,,
233,139217,138633.27,129122.25,,,,,,
234,139217,138114.14,128368.01,,,,,,
235,139217,138207.76,127913.66,,,,,,
236,139217,138239.25,125825.77,,,,,,
237,139217,138516.31,130492.97,,,,,,
238,139753.77,138925.01,132564.93,,,,,,
239,139753.77,136194.3,116009.45,,,,,,
240,139753.77,138563.65,130264.95,,,,,,
241,139753.77,138667.14,131595.47,,,,,,
242,139753.77,139212.64,123510.28,,,,,,
243,139753.77,138790.96,126659.76,,,,,,
244,139753.77,138977.22,131029.75,,,,,,
245,139753.77,138988.47,129505.17,,,,,,
246,139753.77,138567.74,125915.54,,,,,,
247,139753.77,139560.57,131833.79,,,,,,
248,139753.77,138283.93,126221.09,,,,,,
249,139753.77,139419.18,132183.95,,,,,,
250,139753.77,138717.88,127886.97,,,,,,
251,139753.77,138686.43,129980.84,,,,,,
252,139753.77,138782.45,130264.95,,,,,,
253,139753.77,139682.29,135497.85,,,,,,
254,139753.77,139188.86,130264.95,,,,,,
255,139753.77,139326.67,128314.67,,,,,,
256,139753.77,139528.43,132493.41,,,,,,
257,139753.77,139418.78,134768.7,,,,,,
258,139753.77,139225.13,133332.62,,,,,,
259,139753.77,139224.34,128010.29,,,,,,
260,139753.77,139589.73,131989.99,,,,,,
261,139753.77,139378.6,130487.74,,,,,,
262,139753.77,139630.35,137527.15,,,,,,
263,139753.77,139241.28,125915.54,,,,,,
264,139753.77,138816.75,132191.8,,,,,,
265,139753.77,138003.38,124941.87,,,,,,
266,139753.77,139238.05,126787.19,,,,,,
267,139753.77,139109.92,129487.48,,,,,,
268,139753.77,139724.38,138114.25,,,,,,
269,140267.48,138409.41,127514.1,,,,,,
270,140267.48,125450.76,110495.19,,,,,,
271,140334.81,139556.23,131868.46,,,,,,
272,140334.81,134725.65,126308.99,,,,,,
273,140334.81,138949.78,132583.24,,,,,,
274,140932.22,139347.5,131356.64,,,,,,
275,140932.22,139885.5,130691.23,,,,,,
276,140932.22,135235.34,125770.43,,,,,,
277,140932.22,137605.15,128627.1,,,,,,
278,140932.22,138950.51,129044.56,,,,,,
279,140932.22,140157.64,131274.78,,,,,,
280,140932.22,140058.64,120770.94,,,,,,
281,140932.22,140791.99,136568.98,,,,,,
282,140932.22,140294.98,125604.95,,,,,,
283,140932.22,140172.56,132240.09,,,,,,
284,140932.22,140026.74,131236.91,,,,,,
285,140932.22,140623.19,132567.07,,,,,,
286,140932.22,140141.91,129813.95,,,,,,
287,140932.22,140515.46,133199.63,,,,,,
288,140932.22,140311.48,128718.78,,,,,,
289,140932.22,139953.43,130515.19,,,,,,
290,140932.22,140411.08,128187.59,,,,,,
291,140932.22,139933.64,129069.04,,,,,,
292,140932.22,140445.81,127089.31,,,,,,
293,140932.22,140339.12,133166.78,,,,,,
294,140932.22,140299.42,128680.76,,,,,,
295,140932.22,140313.28,131194.17,,,,,,
296,140932.22,140276,129320.1,,,,,,
297,140932.22,140337.04,129362.37,,,,,,
298,140932.22,140636.76,131713.89,,,,,,
299,140932.22,140457.62,127678.22,,,,,,
300,140932.22,140539.64,134242.08,,,,,,
301,140932.22,140364.46,130544.32,,,,,,
302,140932.22,140650.78,135291.71,,,,,,
303,140932.22,139186.73,123294.39,,,,,,
304,140932.22,140238.75,133121.24,,,,,,
305,140932.22,140278.38,135021.25,,,,,,
306,140932.22,140050.89,128187.59,,,,,,
307,140932.22,140795.66,130895.79,,,,,,
308,140932.22,140032.41,130835.24,,,,,,
309,140932.22,140512.93,130810.27,,,,,,
310,140932.22,140436.64,126660.47,,,,,,
311,140932.22,140060.52,130610.45,,,,,,
312,140932.22,140669.84,132558.16,,,,,,
313,140932.22,139844.24,125909.64,,,,,,
314,140932.22,140306.9,132555.65,,,,,,
315,140932.22,139969.31,126160.72,,,,,,
316,140932.22,140471.15,128881.96,,,,,,
317,140932.22,139714.94,127251.33,,,,,,
318,140932.22,140661.29,131361,,,,,,
319,140932.22,139723.17,130914.96,,,,,,
320,140932.22,140136.51,129279.11,,,,,,
321,140932.22,140053.95,122377.94,,,,,,
322,140932.22,140512.12,134585.57,,,,,,
323,140932.22,140495.28,132289.04,,,,,,
324,140932.22,139357.08,127162.65,,,,,,
325,140932.22,140136.53,128510.69,,,,,,
326,140932.22,140546.37,132674.35,,,,,,
327,140932.22,139834.01,130810.27,,,,,,
328,140932.22,140243.65,130499.32,,,,,,
329,140932.22,139886.46,126721.15,,,,,,
330,140932.22,140403.63,131739.87,,,,,,
331,140932.22,140282.83,128052.8,,,,,,
332,140932.22,140081.84,130852.94,,,,,,
333,140932.22,140198.35,130856.57,,,,,,
334,140932.22,139708.27,133332.06,,,,,,
335,140932.22,140088.8,133199.63,,,,,,
336,140932.22,139794,127552.08,,,,,,
337,140932.22,140560.57,132121.29,,,,,,
338,140932.22,140552.31,128321.01,,,,,,
339,140932.22,139772.61,131981.16,,,,,,
340,140932.22,140108.69,132171.1,,,,,,
341,140932.22,139816.43,129510.94,,,,,,
342,140932.22,139844.95,131166.47,,,,,,
343,140932.22,140750.56,137116.38,,,,,,
344,140932.22,139790.47,125604.95,,,,,,
345,140932.22,140495.03,131442.66,,,,,,
346,140932.22,140814.8,136813.35,,,,,,
347,140932.22,140790.42,132393.43,,,,,,
348,140932.22,140276.71,129549.83,,,,,,
349,140932.22,140283.54,126822.88,,,,,,
350,140932.22,139474.25,125144.5,,,,,,
351,140932.22,140643.35,130598.03,,,,,,
352,140932.22,140554.08,130385.52,,,,,,
353,140932.22,140312.68,127766.63,,,,,,
354,140932.22,140314.17,125262.15,,,,,,
355,140932.22,140124.79,129911.49,,,,,,
356,141325.89,140060.19,132683.79,,,,,,
357,141325.89,138801.75,127741.88,,,,,,
358,141325.89,139765.05,130632.82,,,,,,
359,141325.89,137702.76,126513.99,,,,,,
360,141325.89,141325.89,141325.89,,,,,,
361,141325.89,141193.39,134212.33,,,,,,
362,141325.89,140828.07,135063.34,,,,,,
363,141325.89,140763.81,130972.77,,,,,,
364,141325.89,140965.8,134210.4,,,,,,
365,142427.65,141197.7,135107.83,,,,,,
366,142427.65,135688.91,120844.12,,,,,,
367,142427.65,125957.36,98114.33,,,,,,
368,142427.65,141638.97,132349.54,,,,,,
369,142427.65,142161.96,138181.24,,,,,,
370,142427.65,141600.44,129646.64,,,,,,
371,142427.65,141969.78,132211.27,,,,,,
372,142427.65,141513.86,129314.43,,,,,,
373,142427.65,141891.79,132961.47,,,,,,
374,142427.65,141879.8,134871.26,,,,,,
375,142427.65,141221.98,128371.97,,,,,,
376,142427.65,140438.11,126432.18,,,,,,
377,142427.65,142122.19,135692.51,,,,,,
378,142427.65,142098.16,136675.1,,,,,,
379,142427.65,141907.66,131089.91,,,,,,
380,142427.65,140532.04,130642.89,,,,,,
381,142427.65,141830.25,134209.87,,,,,,
382,142427.65,141628.16,128318.32,,,,,,
383,142427.65,142057.77,135381.63,,,,,,
384,142427.65,142249.02,134847.65,,,,,,
385,142427.65,141535.9,130144.95,,,,,,
386,142427.65,141974.25,135276.84,,,,,,
387,142427.65,142283.4,135932.86,,,,,,
388,142427.65,141370.77,126551.71,,,,,,
389,142427.65,141817.98,133462.14,,,,,,
390,142427.65,141812.57,129548.23,,,,,,
391,142427.65,142160.96,129646.64,,,,,,
392,142427.65,141903.04,130784.46,,,,,,
393,142427.65,141902.14,133476.59,,,,,,
394,142427.65,141716.02,128371.97,,,,,,
395,142427.65,142335.24,139324.22,,,,,,
396,142427.65,141710.91,129694.98,,,,,,
397,142427.65,141630.8,128235.7,,,,,,
398,142427.65,141308.31,129262.06,,,,,,
399,142427.65,140885.71,128337.76,,,,,,
400,142427.65,141702.65,126932.36,,,,,,
401,142427.65,141939.22,127656.15,,,,,,
402,142427.65,141293.02,127405.07,,,,,,
403,142427.65,141753.01,131994.76,,,,,,
404,142427.65,140943.89,131908.99,,,,,,
405,142427.65,140684.53,127938.7,,,,,,
406,142427.65,142162.99,138598.14,,,,,,
407,142666.08,141909.83,129531.31,,,,,,
408,142666.08,141433.78,135369.83,,,,,,
409,142666.08,140977.1,133691.5,,,,,,
410,142666.08,139209.58,120975.51,,,,,,
411,142666.08,140113.6,126022.29,,,,,,
412,142666.08,142277.44,127860.01,,,,,,
413,142666.08,140927.66,128524.76,,,,,,
414,142666.08,141891.98,131096.23,,,,,,
415,142666.08,141687.6,128075.27,,,,,,
416,142666.08,141796.97,134570.99,,,,,,
417,142666.08,141382.56,129786.66,,,,,,
418,142666.08,142164.25,134329.09,,,,,,
419,142666.08,142136.72,134272.44,,,,,,
420,142666.08,142252.75,134635.87,,,,,,
421,144027.08,142516.49,137255.16,,,,,,
422,144027.08,140328.39,134955.48,,,,,,
423,144027.08,142973.84,130059.49,,,,,,
424,144027.08,142882.55,132641.64,,,,,,
425,144027.08,143962.41,140095.49,,,,,,
426,144027.08,143626.89,139043.76,,,,,,
427,144027.08,144005.84,142285.08,,,,,,
428,144027.08,143660.88,135594.2,,,,,,
429,144027.08,143191.32,135693.06,,,,,,
430,144027.08,143194.21,132244.75,,,,,,
431,144027.08,143426.94,132331.66,,,,,,
432,144027.08,143020.67,130712.07,,,,,,
433,144027.08,143501.12,135683.5,,,,,,
434,144027.08,143444.34,133798.02,,,,,,
435,144027.08,143338.26,132966.64,,,,,,
436,144027.08,143099.36,130188.85,,,,,,
437,144027.08,143283.61,137045.8,,,,,,
438,144027.08,143729.54,136462.37,,,,,,
439,144027.08,142623.52,129004.5,,,,,,
440,144027.08,143832.37,134220.94,,,,,,
441,144027.08,143927.99,142710.24,,,,,,
442,144027.08,143051.63,131943.77,,,,,,
443,144027.08,143675.24,135821.78,,,,,,
444,144027.08,142980.55,132315.21,,,,,,
445,144027.08,142726.89,134279.74,,,,,,
446,144027.08,143787.24,140695.8,,,,,,
447,144027.08,143795.7,136486.17,,,,,,
448,144027.08,140334.36,115214.26,,,,,,
449,144027.08,141932.08,131976.82,,,,,,
450,144027.08,143614.32,131813.64,,,,,,
451,144027.08,142394.5,128236.96,,,,,,
452,144027.08,137840.17,131962.91,,,,,,
453,144027.08,143639.38,132620.4,,,,,,
454,144027.08,143191.77,129526.35,,,,,,
455,144027.08,143057.55,129255.58,,,,,,
456,144027.08,141930.67,130820.34,,,,,,
457,144027.08,142798.76,128730.81,,,,,,
458,144027.08,143382.58,132722.99,,,,,,
459,144027.08,142561.1,129449.78,,,,,,
460,144027.08,143474.88,136094.31,,,,,,
461,144027.08,142293.67,132027.57,,,,,,
462,144027.08,142603.14,131864.78,,,,,,
463,144027.08,143197.05,133205.18,,,,,,
464,144027.08,143414.32,130820.34,,,,,,
465,144027.08,143202.92,132890.85,,,,,,
466,144027.08,143866.76,139168.16,,,,,,
467,144027.08,143833.05,138364.83,,,,,,
468,144027.08,143735.15,132244.75,,,,,,
469,144027.08,143599.44,134264.79,,,,,,
470,144027.08,142998.89,134578.56,,,,,,
471,144027.08,143592.25,132620.4,,,,,,
472,144027.08,142880.92,126790.91,,,,,,
473,144027.08,143961.7,140233.8,,,,,,
474,144027.08,143306.7,131044.95,,,,,,
475,144027.08,142601.1,131351.57,,,,,,
476,144027.08,143011.36,132204.42,,,,,,
477,144027.08,143184.1,132457.23,,,,,,
478,144027.08,143129.98,132003.14,,,,,,
479,144027.08,143202.66,131787.41,,,,,,
480,144027.08,143630.43,138274.53,,,,,,
481,144027.08,142847.06,131737.53,,,,,,
482,144027.08,143307.8,132457.23,,,,,,
483,144027.08,143433.91,136962.94,,,,,,
484,144027.08,143051.47,130820.34,,,,,,
485,144027.08,143674.41,130329.4,,,,,,
486,144027.08,143446.59,139224.24,,,,,,
487,144027.08,143669.9,134464.26,,,,,,
488,144027.08,143538.69,135286.64,,,,,,
489,144027.08,143492.66,129971.4,,,,,,
490,144027.08,143991.94,143160.38,,,,,,
491,144027.08,143386.27,134041.58,,,,,,
492,144027.08,143203.13,129182.89,,,,,,
493,144027.08,143115.02,133460.75,,,,,,
494,144027.08,143127.29,129756.47,,,,,,
495,144027.08,143263.43,135539.55,,,,,,
496,144027.08,143057.71,134378.9,,,,,,
497,144027.08,142931.84,133278.43,,,,,,
498,144027.08,143787.77,135162.84,,,,,,
499,144027.08,142340.37,132651.63,,,,,,
500,144027.08,143216.35,135287.36,,,,,,
,,,,,,,,,
1,47815.51,23119.25,3355.88,,,,,,
2,57644.66,38341.86,19116.17,,,,,,
3,61904.89,46632.28,31718.06,,,,,,
4,65168.37,54270.03,41575.79,,,,,,
5,68283.04,61148.06,48144.11,,,,,,
6,72403.02,64733.64,44774.31,,,,,,
7,71595.42,60017.03,46813.83,,,,,,
8,71595.42,68835.29,62061.07,,,,,,
9,72733.07,69877.64,58385.94,,,,,,
10,76813.94,71021.51,55862.24,,,,,,
11,77257.5,71510.35,55674.19,,,,,,
12,79433.85,74241.92,65258.85,,,,,,
13,82103.68,70270.61,64372.21,,,,,,
14,86435.78,78172.88,67711.88,,,,,,
15,87122.38,81130.38,76028.4,,,,,,
16,87140.2,82960.14,74287.87,,,,,,
17,91774.59,81733.32,73179.13,,,,,,
18,91774.59,84602.12,78270.74,,,,,,
19,91774.59,90758.61,78703.73,,,,,,
20,93365.36,91483.21,84939.25,,,,,,
21,93365.36,90403.17,82003.44,,,,,,
22,95387.04,91922.87,85773.11,,,,,,
23,95387.04,92228.3,86954.57,,,,,,
24,97482.49,90910.29,80525.36,,,,,,
25,97482.49,95879.36,89530.74,,,,,,
26,97482.49,94801.39,88611.36,,,,,,
27,97482.49,96646.93,90517.46,,,,,,
28,97482.49,97051.37,91721.2,,,,,,
29,98444.93,97024.82,91661.56,,,,,,
30,99341.78,96746.12,86942.88,,,,,,
31,99341.78,92276.5,84198.37,,,,,,
32,99685.41,96958.81,84054.36,,,,,,
33,102605.65,97052.14,87460.36,,,,,,
34,102605.65,97648.38,84369.71,,,,,,
35,102848.84,100281.5,88925.88,,,,,,
36,106374.94,97106.25,86515.29,,,,,,
37,106374.94,100904.32,92229.29,,,,,,
38,106374.94,102011.79,89594.11,,,,,,
39,106459.61,102796.14,96002.04,,,,,,
40,107946.71,105037.51,99245.24,,,,,,
41,107946.71,106510.92,94912.17,,,,,,
42,107946.71,106004.34,97476.81,,,,,,
43,108915.34,107375.58,99523.08,,,,,,
44,109744.41,107032.34,94107.09,,,,,,
45,110713.04,107977.78,101992.83,,,,,,
46,110713.04,106741.65,95233.49,,,,,,
47,111726.41,109294.36,98348.17,,,,,,
48,111726.41,110044.28,105241.86,,,,,,
49,112161.67,109837.77,102006.53,,,,,,
50,112161.67,111595.04,106802.49,,,,,,
51,112161.67,111144.2,106517.43,,,,,,
52,112161.67,111273.33,102875.36,,,,,,
53,112318.5,110664.24,103625.89,,,,,,
54,113797.32,108801.74,98055.73,,,,,,
55,113797.32,111289.56,103251.35,,,,,,
56,114324.36,112244.44,101614.04,,,,,,
57,114324.36,112507.8,101701.79,,,,,,
58,114324.36,112535.64,104376.85,,,,,,
59,114324.36,111836.53,97874.34,,,,,,
60,114324.36,113702.14,104365.66,,,,,,
61,114324.36,113518.89,103884.36,,,,,,
62,114324.36,113949.89,102986.03,,,,,,
63,114329.89,113345.02,104394.89,,,,,,
64,114329.89,112636.64,100643.47,,,,,,
65,114912.33,112638.59,101570.9,,,,,,
66,114912.33,109568.67,100383.62,,,,,,
67,115311.7,113256.93,103963.03,,,,,,
68,115337.54,109054.04,98232.23,,,,,,
69,115337.54,112740.31,102140.66,,,,,,
70,115337.54,100983.58,90380.34,,,,,,
71,115337.54,112761.07,102701.77,,,,,,
72,115665.39,114015.4,105282.68,,,,,,
73,116789.28,114954.18,106994.23,,,,,,
74,117117.13,115215.62,111396.31,,,,,,
75,118310.37,115752.52,111591.01,,,,,,
76,118310.37,113620.41,106528.5,,,,,,
77,118310.37,111645.06,93917.69,,,,,,
78,118310.37,115372.89,107749.7,,,,,,
79,118310.37,118064.22,114209.23,,,,,,
80,119521.32,117116.09,105055.12,,,,,,
81,119521.32,117047.45,111530.18,,,,,,
82,119521.32,116823.77,107031.32,,,,,,
83,120716.37,116839.2,106362.6,,,,,,
84,120716.37,118628.36,108370.82,,,,,,
85,120716.37,116348.19,109381.14,,,,,,
86,120716.37,120424.29,113016.52,,,,,,
87,120716.37,120225.58,111865.86,,,,,,
88,120896.69,120318.32,110007.39,,,,,,
89,120981.79,118512.02,104914.5,,,,,,
90,121043.6,119247.78,104788.64,,,,,,
91,121464.84,120197.24,115491.32,,,,,,
92,121464.84,117774.5,110615.86,,,,,,
93,121464.84,120162.96,104908.24,,,,,,
94,121464.84,121213.48,117066.86,,,,,,
95,121542.3,121007.2,112588.6,,,,,,
96,121542.3,118590.72,108420.46,,,,,,
97,121542.3,119393.58,107176.4,,,,,,
98,121542.3,120422.55,112009,,,,,,
99,121559.57,116919.42,108005.04,,,,,,
100,121583.35,119622.39,109773.06,,,,,,
101,121559.57,117178.97,104823.22,,,,,,
102,121559.57,119738.29,107878.68,,,,,,
103,121559.57,120330.14,108841.76,,,,,,
104,121559.57,121257.28,115568.17,,,,,,
105,121559.57,121291.64,117743.73,,,,,,
106,121559.57,121064.4,108297.57,,,,,,
107,122206.11,120701.97,108935.3,,,,,,
108,122206.11,120154.57,115632.11,,,,,,
109,123000.43,108888.31,99510.05,,,,,,
110,123000.43,120908.22,109145.54,,,,,,
111,123000.43,121324.36,116901.88,,,,,,
112,123000.43,121987.53,109730.53,,,,,,
113,123000.43,122223.36,112003.09,,,,,,
114,123000.43,122096.88,109788.87,,,,,,
115,123000.43,122832.69,116356.3,,,,,,
116,123000.43,122635.52,114565.66,,,,,,
117,123000.43,121598.64,108166.12,,,,,,
118,123000.43,121935.85,114701.67,,,,,,
119,123000.43,122719.23,111164.35,,,,,,
120,123000.43,122905.4,118424.16,,,,,,
121,123000.43,122498.3,113900.25,,,,,,
122,123000.43,121924.18,113120.89,,,,,,
123,125713.77,122522.82,116007.76,,,,,,
124,125713.77,123432.1,113499.63,,,,,,
125,126329.71,120555.64,114716.44,,,,,,
126,126203.2,125102.98,115147.44,,,,,,
127,126203.2,124595.48,115833.49,,,,,,
128,126203.2,125295.85,113784.42,,,,,,
129,126203.2,125728.69,117554.8,,,,,,
130,126203.2,125712.69,113590.48,,,,,,
131,126228.26,125659.9,114930.78,,,,,,
132,126228.26,123894.59,118245.08,,,,,,
133,126343.04,125578.7,117619.4,,,,,,
134,126369.79,124342.2,115109.95,,,,,,
135,126369.79,126043.6,119051.54,,,,,,
136,126369.79,116171.15,86972.76,,,,,,
137,126369.79,122426.29,110808.2,,,,,,
138,126369.79,124527.3,115255.63,,,,,,
139,126369.79,125213.51,112933.12,,,,,,
140,126369.79,126228.31,121917.39,,,,,,
141,126369.79,125766.46,113819.34,,,,,,
142,126651.35,125817.8,118137.32,,,,,,
143,126651.35,125237.28,114685.61,,,,,,
144,126651.35,123910.21,114727.72,,,,,,
145,126651.35,125692.13,117069.9,,,,,,
146,126651.35,126129.81,113347.32,,,,,,
147,126651.35,126108.52,117554.06,,,,,,
148,128642.47,126360.74,115966.5,,,,,,
149,128642.47,124733.63,113403.53,,,,,,
150,128642.47,128164.25,125086.29,,,,,,
151,128642.47,127850.67,119874.07,,,,,,
152,128642.47,128248.72,124477.29,,,,,,
153,128642.47,128181.27,121858.77,,,,,,
154,129254.44,128372.32,124748.48,,,,,,
155,129254.44,128207.13,115634.7,,,,,,
156,129254.44,127763.94,115800.46,,,,,,
157,129254.44,128967.26,118688.11,,,,,,
158,129254.44,128093.15,119399.25,,,,,,
159,129254.44,129126.23,122687.27,,,,,,
160,129254.44,128449.49,116412.19,,,,,,
161,129254.44,128925.49,125528.24,,,,,,
162,129254.44,128683.96,116160.43,,,,,,
163,129254.44,128931.59,119018.3,,,,,,
164,129254.44,129050.26,116412.19,,,,,,
165,130757.97,128397.35,121308.85,,,,,,
166,130757.97,127852.59,115251,,,,,,
167,130757.97,127135.41,122825.28,,,,,,
168,130757.97,127498.47,99373.2,,,,,,
169,130757.97,130171.6,121078.11,,,,,,
170,130757.97,129470.61,117265.73,,,,,,
171,130757.97,130565.38,126520.38,,,,,,
172,130888.28,129790.57,117047.9,,,,,,
173,130888.28,129810.56,116510.5,,,,,,
174,131527.22,128396.86,123930.76,,,,,,
175,131527.22,130667.94,123597.77,,,,,,
176,131527.22,130545.18,119374.11,,,,,,
177,131527.22,129934.19,119026.44,,,,,,
178,131527.22,131244.9,126437.53,,,,,,
179,131527.22,130611.53,120667.74,,,,,,
180,131527.22,130500.54,119993.71,,,,,,
181,131527.22,130994.45,121431.67,,,,,,
182,131527.22,131285.01,122618.47,,,,,,
183,131527.22,130479.96,118488.39,,,,,,
184,131527.22,130721.84,120080.73,,,,,,
185,131527.22,131416.71,127702.88,,,,,,
186,131527.22,131137.01,121431.67,,,,,,
187,131527.22,130674.49,120248.93,,,,,,
188,132011.99,131218.73,121440.43,,,,,,
189,132290.91,131475.8,126875.19,,,,,,
190,132775.69,129775.76,123297.86,,,,,,
191,132775.69,130002.65,117751.33,,,,,,
192,132775.69,130731.92,122319.46,,,,,,
193,134380.07,130732.73,122209.36,,,,,,
194,134380.07,128611.38,121724.64,,,,,,
195,134380.07,131022.51,123889.63,,,,,,
196,134380.07,132398.41,124946.89,,,,,,
197,134380.07,132206.13,122865.91,,,,,,
198,134380.07,133170.43,121996.35,,,,,,
199,134380.07,133831.73,126302.86,,,,,,
200,134380.07,133032.66,118951.36,,,,,,
201,134380.07,133405.2,122044.66,,,,,,
202,134535.56,134284.87,129158.71,,,,,,
203,134535.56,133089.76,123324.96,,,,,,
204,134535.56,133428.29,124121.12,,,,,,
205,134535.56,132743.75,123360.39,,,,,,
206,134535.56,133550.43,123742.67,,,,,,
207,134535.56,134264.15,123451.29,,,,,,
208,134535.56,134215.89,128073.23,,,,,,
209,134535.56,133893.77,121566.82,,,,,,
210,134535.56,134063.77,122705.68,,,,,,
211,134535.56,133807.19,122368.66,,,,,,
212,134744.58,133869.03,123350.99,,,,,,
213,134756.58,134136.3,122881.88,,,,,,
214,135043.64,127370.62,116238.94,,,,,,
215,135043.64,122434.4,108408.27,,,,,,
216,135043.64,132848.74,123196.15,,,,,,
217,135043.64,132676.7,122024.34,,,,,,
218,135043.64,133377.61,124629.2,,,,,,
219,135043.64,134218.02,126181.36,,,,,,
220,135043.64,133864.54,123875.88,,,,,,
221,135043.64,134806.3,130598.73,,,,,,
222,135043.64,134701.87,120499.23,,,,,,
223,135043.64,134649.56,124953.67,,,,,,
224,135043.64,133968.29,124150.51,,,,,,
225,135043.64,134105.36,124160.53,,,,,,
226,135043.64,134642.43,128258.87,,,,,,
227,135043.64,134391.81,126216.68,,,,,,
228,135043.64,134615.2,126181.36,,,,,,
229,135121.88,134336.59,124325.55,,,,,,
230,135271.44,132927.94,123222.3,,,,,,
231,135271.44,131804.96,126531.59,,,,,,
232,135271.44,132748.77,117167.9,,,,,,
233,135271.44,134235.33,123354.97,,,,,,
234,135271.44,134420.33,124234.02,,,,,,
235,135271.44,134086.09,121526.95,,,,,,
236,135271.44,134067.48,128989.23,,,,,,
237,135271.44,134308.94,121887.13,,,,,,
238,135271.44,134198.37,121735.37,,,,,,
239,135271.44,134526.69,123640.88,,,,,,
240,135271.44,134826.45,124071.67,,,,,,
241,135271.44,135053.15,132413.52,,,,,,
242,135271.44,134410.18,120920.75,,,,,,
243,135271.44,134938.74,126954.83,,,,,,
244,135271.44,134232.1,125325.27,,,,,,
